AffyID	name	thr	mean	mean-thr	perc	min	max	sd	thrNum	hi	int	lo
COMMD5	COMMD5	3.11	3.11	0.00	0.00	2.46	3.82	0.54	3	1	4	1
PTK2	PTK2	4.22	4.22	0.00	0.00	3.55	4.94	0.65	3	3	0	3
LOC93622	LOC93622	2.41	2.41	0.00	0.00	0.49	4.12	1.57	3	3	0	3
SLC7A11	SLC7A11	0.64	0.64	0.00	0.00	-1.49	3.04	1.94	3	3	0	3
MAP3K14-AS1	MAP3K14-AS1	-0.12	-0.12	-0.00	0.00	-2.23	1.95	1.98	3	3	0	3
ZKSCAN8	ZKSCAN8	1.34	1.34	0.00	0.00	-0.15	2.60	1.24	3	3	0	3
RNF222	RNF222	2.81	2.81	0.00	0.00	0.46	5.01	1.89	3	3	0	3
HPSE	HPSE	3.49	3.49	-0.00	0.00	2.33	4.74	0.98	3	3	0	3
SEMA7A	SEMA7A	3.52	3.52	0.00	0.00	2.72	4.47	0.71	3	2	2	2
RPS27L	RPS27L	3.06	3.06	0.00	0.00	1.60	4.56	1.29	3	3	0	3
SEMA4A	SEMA4A	2.58	2.58	0.00	0.00	1.41	3.78	0.94	3	3	0	3
LIVAR	LIVAR	-1.34	-1.34	-0.00	0.00	-2.65	0.00	1.10	3	3	0	3
FGFR1OP	FGFR1OP	0.36	0.36	-0.00	0.00	-0.60	1.21	0.75	3	3	0	3
CD79A	CD79A	-2.29	-2.29	-0.00	0.00	-5.48	0.10	2.30	3	3	0	3
SMAD1	SMAD1	2.51	2.51	0.00	0.00	1.76	3.17	0.54	3	2	3	1
MPPE1	MPPE1	3.09	3.09	0.00	0.00	2.05	4.00	0.88	3	3	0	3
MICB	MICB	1.19	1.19	0.00	0.00	-2.01	3.90	2.51	3	3	0	3
CNOT8	CNOT8	4.33	4.33	-0.00	0.00	3.48	5.22	0.80	3	3	0	3
YWHAH	YWHAH	5.46	5.46	-0.00	0.00	4.53	6.21	0.67	3	3	1	2
RGMB	RGMB	1.54	1.54	-0.00	0.00	0.31	2.41	0.85	3	3	0	3
LRRC4	LRRC4	1.35	1.35	0.00	0.00	-1.66	3.57	2.00	3	3	0	3
ARL11	ARL11	-1.79	-1.79	0.00	0.00	-3.15	0.00	1.12	3	3	0	3
SWT1	SWT1	0.66	0.66	-0.00	0.00	-0.57	1.73	0.96	3	3	1	2
NR2C2	NR2C2	2.77	2.77	0.00	0.00	1.96	3.65	0.71	3	3	0	3
AMIGO2	AMIGO2	0.29	0.29	0.00	0.00	-1.36	1.80	1.31	3	3	0	3
XRN1	XRN1	2.86	2.86	0.00	0.00	1.90	3.75	0.78	3	3	0	3
RHBDL1	RHBDL1	-0.62	-0.62	0.00	0.00	-2.54	1.03	1.44	3	3	0	3
GPR143	GPR143	-0.05	-0.05	0.00	0.00	-1.18	1.13	1.07	3	3	0	3
RCCD1	RCCD1	-0.31	-0.31	0.00	0.00	-1.20	0.55	0.67	3	2	2	2
RPL23AP87	RPL23AP87	2.57	2.57	-0.00	0.00	0.20	5.00	2.34	3	3	0	3
MPHOSPH10	MPHOSPH10	4.05	4.05	-0.00	0.00	3.19	4.86	0.69	3	3	1	2
TMEM99	TMEM99	1.60	1.60	0.00	0.00	0.60	2.32	0.67	3	3	1	2
FBXW4P1	FBXW4P1	-2.27	-2.27	-0.00	0.00	-4.27	0.00	1.48	3	3	0	3
BUD31	BUD31	5.72	5.72	0.00	0.00	4.74	6.67	0.79	3	2	1	3
KIF3B	KIF3B	3.68	3.68	0.00	0.00	2.62	4.65	0.94	3	3	0	3
SNX19	SNX19	4.12	4.12	0.00	0.00	3.47	4.80	0.61	3	3	0	3
MICU1	MICU1	4.45	4.45	-0.00	0.00	3.52	5.25	0.78	3	3	0	3
NPRL2	NPRL2	2.54	2.54	0.00	0.00	1.29	3.49	0.90	3	3	1	2
LOC646626	LOC646626	-2.28	-2.28	0.00	0.00	-4.12	0.00	1.76	3	3	0	3
NELFE	NELFE	5.22	5.22	0.00	0.00	4.58	5.87	0.58	3	2	2	2
TXNDC12	TXNDC12	3.62	3.62	0.00	0.00	2.26	5.12	1.29	3	3	0	3
PGM1	PGM1	1.44	1.44	-0.00	0.00	-0.19	2.78	1.35	3	3	0	3
DHRS3	DHRS3	4.91	4.91	-0.00	0.00	3.53	6.01	1.07	3	3	0	3
YIPF2	YIPF2	4.45	4.45	0.00	0.00	3.80	5.16	0.53	3	2	3	1
TPRKB	TPRKB	3.68	3.68	-0.00	0.00	2.80	4.53	0.70	3	2	2	2
NUP43	NUP43	2.52	2.52	0.00	0.00	1.71	3.25	0.66	3	3	1	2
MOB1A	MOB1A	4.93	4.93	-0.00	0.00	4.18	5.62	0.60	3	3	1	2
LINC02408	LINC02408	-0.82	-0.82	0.00	0.00	-2.71	0.90	1.43	3	3	0	3
CYB5B	CYB5B	3.56	3.56	-0.00	0.00	2.81	4.31	0.62	3	2	1	3
CD46	CD46	6.37	6.37	0.00	0.00	5.02	7.80	1.29	3	3	0	3
LOC100288798	LOC100288798	0.17	0.17	-0.00	0.00	-1.90	2.30	1.91	3	3	0	3
LINC01521	LINC01521	-1.20	-1.20	0.00	0.00	-3.33	0.50	1.65	3	3	0	3
ZNF587	ZNF587	1.46	1.46	-0.00	0.00	0.47	2.28	0.80	3	3	1	2
RNF149	RNF149	5.00	5.00	-0.00	0.00	4.43	5.64	0.52	3	1	4	1
ZNF528	ZNF528	1.58	1.58	-0.00	0.00	0.32	2.84	1.10	3	3	0	3
PHAX	PHAX	4.01	4.01	0.00	0.00	3.26	4.67	0.61	3	3	1	2
CCDC149	CCDC149	0.51	0.51	0.00	0.00	-0.64	1.56	0.93	3	3	1	2
LOC339666	LOC339666	-3.59	-3.59	-0.00	0.00	-5.41	0.00	1.57	3	3	0	3
TMEM179B	TMEM179B	4.60	4.60	-0.00	0.00	3.37	5.86	1.11	3	3	0	3
PKP3	PKP3	6.56	6.56	-0.00	0.00	5.61	7.49	0.83	3	3	0	3
GBAP1	GBAP1	1.82	1.82	0.00	0.00	0.99	2.60	0.69	3	3	1	2
ZP3	ZP3	0.57	0.57	0.00	0.00	-0.25	1.40	0.74	3	3	0	3
ZNF215	ZNF215	-1.12	-1.12	0.00	0.00	-2.13	0.00	0.75	3	3	0	3
CDC40	CDC40	3.08	3.08	-0.00	0.00	2.25	3.82	0.68	3	3	1	2
RMI1	RMI1	1.67	1.67	-0.00	0.00	0.61	2.61	0.84	3	3	0	3
IFFO2	IFFO2	4.70	4.70	0.00	0.00	2.81	6.76	1.79	3	3	0	3
PTMS	PTMS	2.93	2.93	-0.00	0.00	1.27	4.75	1.50	3	3	0	3
ATP7B	ATP7B	-1.13	-1.13	0.00	0.00	-1.86	0.00	0.59	3	2	2	2
SDK2	SDK2	-1.05	-1.05	-0.00	0.00	-3.55	1.20	2.16	3	3	0	3
ACSS2	ACSS2	2.19	2.19	0.00	0.00	1.20	3.17	0.86	3	3	0	3
C12orf56	C12orf56	-2.39	-2.39	0.00	0.00	-5.45	0.30	2.29	3	3	0	3
NEPRO	NEPRO	2.47	2.47	0.00	0.00	1.55	3.32	0.82	3	3	0	3
KRT16	KRT16	10.50	10.50	0.00	0.00	8.03	12.97	2.12	3	3	0	3
ARL15	ARL15	2.95	2.95	0.00	0.00	2.15	3.86	0.64	3	2	2	2
LINC00865	LINC00865	-1.90	-1.90	-0.00	0.00	-2.68	0.00	0.55	3	2	2	2
EHD2	EHD2	3.00	3.00	-0.00	0.00	0.62	5.11	1.84	3	3	0	3
LTBP4	LTBP4	0.51	0.51	0.00	0.00	-1.01	2.26	1.32	3	3	0	3
OSBPL3	OSBPL3	4.04	4.04	-0.00	0.00	2.61	5.33	1.21	3	3	0	3
HS3ST6	HS3ST6	-1.31	-1.31	0.00	0.00	-4.15	1.64	2.32	3	3	0	3
TMCO3	TMCO3	4.05	4.05	0.00	0.00	2.62	5.51	1.38	3	3	0	3
GTF2A2	GTF2A2	4.83	4.83	0.00	0.00	4.09	5.59	0.56	3	2	3	1
TRIM31-AS1	TRIM31-AS1	0.80	0.80	-0.00	0.00	-0.57	2.24	1.19	3	3	0	3
DCAF7	DCAF7	3.79	3.79	0.00	0.00	2.63	4.78	0.96	3	3	0	3
LOC643072	LOC643072	-0.27	-0.27	0.00	0.00	-1.99	1.31	1.44	3	3	0	3
DAP	DAP	4.34	4.34	0.00	0.00	2.96	5.49	1.11	3	3	0	3
ANO10	ANO10	3.30	3.30	0.00	0.00	2.46	4.13	0.74	3	3	0	3
HRK	HRK	-4.80	-4.80	-0.00	0.00	-7.98	0.00	2.70	3	3	0	3
ARTN	ARTN	1.71	1.71	0.00	0.00	0.03	3.32	1.40	3	3	0	3
CCDC50	CCDC50	2.78	2.78	-0.00	0.00	1.77	3.85	0.88	3	3	0	3
CFAP20	CFAP20	3.74	3.74	0.00	0.00	2.94	4.61	0.77	3	3	0	3
H2AC15	H2AC15	-2.35	-2.35	0.00	0.00	-3.94	0.00	1.10	3	3	0	3
EFNA3	EFNA3	2.30	2.30	-0.00	0.00	1.07	3.40	0.94	3	3	0	3
EMB	EMB	2.57	2.57	-0.00	0.00	1.27	3.93	1.17	3	3	0	3
SPOUT1	SPOUT1	2.37	2.37	-0.00	0.00	1.42	3.03	0.64	3	3	2	1
CFAP53	CFAP53	-0.29	-0.29	-0.00	0.00	-1.82	1.07	1.30	3	3	0	3
CCNDBP1	CCNDBP1	4.24	4.24	0.00	0.00	3.51	4.85	0.54	3	2	3	1
SMNDC1	SMNDC1	3.10	3.10	-0.00	0.00	2.46	3.76	0.52	3	1	3	2
MB	MB	-1.51	-1.51	0.00	0.00	-3.86	0.57	1.95	3	3	0	3
NKAP	NKAP	1.58	1.58	0.00	0.00	0.67	2.46	0.79	3	3	0	3
CTBP1	CTBP1	4.44	4.44	-0.00	0.00	3.78	5.09	0.53	3	2	3	1
BCCIP	BCCIP	3.70	3.70	-0.00	0.00	2.98	4.51	0.69	3	2	1	3
APBA1	APBA1	-1.89	-1.89	0.00	0.00	-2.99	0.00	0.91	3	2	1	3
ORC4	ORC4	2.20	2.20	-0.00	0.00	1.34	2.86	0.65	3	3	1	2
NAT14	NAT14	2.06	2.06	-0.00	0.00	0.57	3.49	1.12	3	3	0	3
FAM91A1	FAM91A1	4.24	4.24	-0.00	0.00	3.40	5.05	0.71	3	3	1	2
MLH1	MLH1	2.73	2.73	0.00	0.00	1.93	3.45	0.65	3	3	1	2
ATP6V1H	ATP6V1H	5.54	5.54	0.00	0.00	4.76	6.13	0.56	3	3	2	1
ACVR2A	ACVR2A	1.97	1.97	0.00	0.00	0.78	2.98	0.91	3	3	0	3
MARCKSL1	MARCKSL1	5.66	5.66	0.00	0.00	3.49	7.21	1.54	3	3	0	3
HEXD	HEXD	0.47	0.47	0.00	0.00	-0.58	1.42	0.79	3	3	1	2
CDK11B	CDK11B	4.53	4.53	0.00	0.00	3.72	5.38	0.79	3	3	0	3
SMIM19	SMIM19	1.58	1.58	0.00	0.00	0.29	2.83	1.17	3	3	0	3
ZNF615	ZNF615	0.81	0.81	0.00	0.00	-0.30	1.77	0.82	3	3	1	2
SUPT16H	SUPT16H	4.57	4.57	0.00	0.00	3.75	5.25	0.65	3	3	1	2
PRKAR2A-AS1	PRKAR2A-AS1	-1.97	-1.97	0.00	0.00	-4.14	0.00	1.64	3	3	0	3
NCAPH	NCAPH	-2.28	-2.28	0.00	0.00	-4.33	0.00	1.49	3	3	0	3
L1TD1	L1TD1	-3.53	-3.53	-0.00	0.00	-5.51	0.00	1.55	3	3	0	3
DNAJC8	DNAJC8	5.19	5.19	0.00	0.00	4.44	5.91	0.61	3	2	2	2
ULK4	ULK4	-1.14	-1.14	0.00	0.00	-2.08	0.00	0.68	3	3	1	2
TPRG1	TPRG1	0.80	0.80	0.00	0.00	-1.15	2.62	1.78	3	3	0	3
ZNF365	ZNF365	1.76	1.76	-0.00	0.00	0.63	2.91	1.00	3	3	0	3
HK1	HK1	5.21	5.21	0.00	0.00	4.39	5.90	0.63	3	3	1	2
EMSY	EMSY	1.72	1.72	-0.00	0.00	0.81	2.68	0.80	3	3	0	3
AAGAB	AAGAB	4.69	4.69	-0.00	0.00	4.12	5.27	0.53	3	2	2	2
MPL	MPL	-4.06	-4.06	0.00	0.00	-5.30	0.00	1.03	3	3	0	3
C1QTNF1	C1QTNF1	1.25	1.25	-0.00	0.00	-1.04	3.44	1.96	3	3	0	3
EMC4	EMC4	7.00	7.00	0.00	0.00	6.03	8.01	0.86	3	3	0	3
PSMB8	PSMB8	4.02	4.02	0.00	0.00	2.49	5.85	1.53	3	3	0	3
CTF1	CTF1	-1.54	-1.54	-0.00	0.00	-3.27	0.00	1.09	3	3	0	3
C6orf136	C6orf136	2.32	2.32	0.00	0.00	1.41	3.25	0.84	3	3	0	3
ZNF664	ZNF664	5.57	5.57	0.00	0.00	4.64	6.42	0.74	3	3	0	3
PTTG1IP	PTTG1IP	6.85	6.85	0.00	0.00	5.17	8.38	1.51	3	3	0	3
NDUFB6	NDUFB6	3.87	3.87	0.00	0.00	3.10	4.77	0.72	3	2	1	3
PIAS3	PIAS3	3.94	3.94	0.00	0.00	3.18	4.60	0.59	3	2	2	2
RASD2	RASD2	-1.93	-1.93	-0.00	0.00	-4.92	1.11	2.69	3	3	0	3
DNPH1	DNPH1	1.49	1.49	0.00	0.00	-0.17	3.16	1.39	3	3	0	3
CACNB3	CACNB3	1.93	1.93	0.00	0.00	0.92	2.87	0.81	3	3	1	2
HMGN4	HMGN4	3.61	3.61	0.00	0.00	2.61	4.45	0.77	3	3	1	2
PIP4K2C	PIP4K2C	4.62	4.62	0.00	0.00	3.68	5.56	0.88	3	3	0	3
GATB	GATB	3.15	3.15	-0.00	0.00	2.25	3.93	0.76	3	3	0	3
NOP10	NOP10	6.91	6.91	0.00	0.00	6.29	7.68	0.58	3	2	1	3
GDPD2	GDPD2	-2.71	-2.71	0.00	0.00	-5.14	0.09	2.03	3	3	0	3
ATP6V1C1	ATP6V1C1	3.73	3.73	0.00	0.00	2.82	4.46	0.74	3	3	1	2
POLH	POLH	2.52	2.52	0.00	0.00	1.36	3.56	0.91	3	3	0	3
KIDINS220	KIDINS220	3.44	3.44	0.00	0.00	2.55	4.25	0.68	3	3	1	2
FOXP2	FOXP2	-3.35	-3.35	0.00	0.00	-5.97	0.17	2.43	3	3	0	3
TPM3P9	TPM3P9	-0.05	-0.05	0.00	0.00	-1.06	0.91	0.81	3	3	1	2
RIPK1	RIPK1	3.52	3.52	0.00	0.00	2.55	4.37	0.81	3	3	0	3
PC	PC	1.26	1.26	-0.00	0.00	0.16	2.25	0.85	3	3	0	3
TMEM253	TMEM253	1.17	1.17	0.00	0.00	-0.38	2.56	1.26	3	3	0	3
PGS1	PGS1	2.84	2.84	0.00	0.00	1.48	3.85	0.99	3	3	0	3
INO80C	INO80C	3.47	3.47	0.00	0.00	2.59	4.33	0.76	3	3	0	3
PHKA1	PHKA1	2.55	2.55	-0.00	0.00	1.18	3.94	1.32	3	3	0	3
HLA-DOB	HLA-DOB	-0.67	-0.67	0.00	0.00	-1.66	0.30	0.73	3	2	2	2
C8orf76	C8orf76	3.35	3.35	-0.00	0.00	2.74	3.96	0.52	3	2	3	1
HP1BP3	HP1BP3	4.02	4.02	0.00	0.00	3.22	4.63	0.56	3	2	2	2
DDX24	DDX24	4.91	4.91	-0.00	0.00	3.90	5.84	0.88	3	3	0	3
LHPP	LHPP	1.69	1.69	0.00	0.00	1.04	2.35	0.57	3	2	2	2
RFK	RFK	3.36	3.36	0.00	0.00	1.95	4.55	1.19	3	3	0	3
HOXA6	HOXA6	-0.27	-0.27	0.00	0.00	-1.49	0.77	0.97	3	3	1	2
CCDC87	CCDC87	-0.63	-0.63	-0.00	0.00	-2.65	1.15	1.70	3	3	0	3
ST7L	ST7L	0.09	0.09	-0.00	0.00	-0.84	0.88	0.75	3	3	1	2
IL36G	IL36G	2.96	2.96	0.00	0.00	0.07	5.65	2.51	3	3	0	3
CCDC3	CCDC3	-0.46	-0.46	0.00	0.00	-3.20	2.45	2.38	3	3	0	3
NFIC	NFIC	0.96	0.96	0.00	0.00	0.13	1.67	0.66	3	3	0	3
PRICKLE4	PRICKLE4	1.99	1.99	-0.00	0.00	1.06	2.76	0.68	3	3	0	3
B3GNT8	B3GNT8	1.99	1.99	0.00	0.00	0.82	3.46	1.10	3	2	1	3
CPS1	CPS1	-2.38	-2.38	-0.00	0.00	-4.54	0.00	1.46	3	3	0	3
TEFM	TEFM	2.88	2.88	-0.00	0.00	2.10	3.69	0.65	3	2	2	2
SPAST	SPAST	2.53	2.53	0.00	0.00	1.90	3.16	0.53	3	2	2	2
GALE	GALE	4.30	4.30	0.00	0.00	3.30	5.43	0.99	3	3	0	3
KLK12	KLK12	3.18	3.18	0.00	0.00	0.51	5.56	2.20	3	3	0	3
RGS14	RGS14	-0.40	-0.40	-0.00	0.00	-2.57	1.64	1.78	3	3	0	3
MIR3150BHG	MIR3150BHG	-3.05	-3.05	0.00	0.00	-5.29	0.00	1.64	3	3	0	3
PLEKHG5	PLEKHG5	2.25	2.25	-0.00	0.00	0.79	3.93	1.24	3	3	0	3
LMAN2	LMAN2	5.90	5.90	-0.00	0.00	5.00	6.99	0.85	3	3	0	3
PCDHGB4	PCDHGB4	0.08	0.08	0.00	0.00	-0.73	0.97	0.70	3	2	1	3
ZNF420	ZNF420	-0.04	-0.04	0.00	0.00	-1.01	0.74	0.78	3	3	1	2
RNF4	RNF4	4.18	4.18	0.00	0.00	3.41	4.92	0.69	3	3	0	3
SLC4A9	SLC4A9	-1.83	-1.83	0.00	0.00	-4.14	0.07	1.82	3	3	0	3
OXR1	OXR1	4.31	4.31	0.00	0.00	3.67	5.00	0.61	3	2	1	3
BRD7	BRD7	4.25	4.25	0.00	0.00	3.72	4.91	0.51	3	1	4	1
CASP7	CASP7	3.73	3.73	0.00	0.00	1.80	5.63	1.79	3	3	0	3
RBM8A	RBM8A	4.56	4.56	0.00	0.00	3.95	5.21	0.56	3	2	2	2
KIAA2013	KIAA2013	4.36	4.36	-0.00	0.00	3.48	5.33	0.83	3	3	0	3
CHADL	CHADL	-1.55	-1.55	0.00	0.00	-2.57	0.00	0.74	3	3	0	3
CDK1	CDK1	-0.38	-0.38	-0.00	0.00	-2.26	1.63	1.62	3	3	0	3
IGFL2	IGFL2	3.61	3.61	-0.00	0.00	1.44	5.83	2.08	3	3	0	3
CLMN	CLMN	-2.14	-2.14	0.00	0.00	-3.34	0.00	0.95	3	3	0	3
RAPGEFL1	RAPGEFL1	3.24	3.24	0.00	0.00	0.82	5.45	2.20	3	3	0	3
SLC22A1	SLC22A1	-2.53	-2.53	-0.00	0.00	-3.70	0.00	0.91	3	3	1	2
MAL	MAL	4.03	4.03	-0.00	0.00	-1.23	8.41	3.87	3	3	0	3
CDT1	CDT1	-1.87	-1.87	0.00	0.00	-3.53	0.06	1.34	3	3	0	3
TRERF1	TRERF1	2.00	2.00	-0.00	0.00	0.56	3.53	1.35	3	3	0	3
PPP3CB-AS1	PPP3CB-AS1	0.25	0.25	-0.00	0.00	-0.96	1.55	1.10	3	3	0	3
BICC1	BICC1	-1.64	-1.64	-0.00	0.00	-4.15	0.89	2.25	3	3	0	3
ASPHD1	ASPHD1	-3.46	-3.46	0.00	0.00	-5.74	0.00	1.52	3	3	0	3
GIGYF1	GIGYF1	3.12	3.12	-0.00	0.00	2.10	4.14	0.80	3	3	1	2
UNC119B	UNC119B	3.44	3.44	-0.00	0.00	2.80	4.01	0.55	3	3	1	2
ABR	ABR	1.84	1.84	-0.00	0.00	0.68	2.99	0.92	3	3	0	3
LOC101929523	LOC101929523	-2.17	-2.17	0.00	0.00	-3.05	0.00	0.61	3	2	3	1
HOMER2	HOMER2	2.75	2.75	0.00	0.00	0.04	5.33	2.41	3	3	0	3
UBE2CP5	UBE2CP5	0.53	0.53	0.00	0.00	-0.71	1.55	0.87	3	3	0	3
ZNF266	ZNF266	2.94	2.94	0.00	0.00	2.07	3.75	0.79	3	3	0	3
PROX2	PROX2	-4.61	-4.61	0.00	0.00	-6.30	0.00	1.22	3	3	0	3
RUNX1	RUNX1	2.11	2.11	-0.00	0.00	0.66	3.72	1.34	3	3	0	3
RHBG	RHBG	-2.30	-2.30	-0.00	0.00	-6.95	2.01	4.10	3	3	0	3
PCGF5	PCGF5	1.18	1.18	-0.00	0.00	-0.40	2.46	1.23	3	3	0	3
LINC01415	LINC01415	-5.86	-5.86	0.00	0.00	-8.05	0.00	1.77	3	3	0	3
TRAF3IP1	TRAF3IP1	2.48	2.48	0.00	0.00	1.30	3.69	1.07	3	3	0	3
NOP14-AS1	NOP14-AS1	2.22	2.22	-0.00	0.00	1.46	2.92	0.66	3	3	0	3
PPP3CA	PPP3CA	3.56	3.56	-0.00	0.00	2.66	4.34	0.74	3	3	1	2
IQCG	IQCG	1.07	1.07	0.00	0.00	-0.27	2.25	1.15	3	3	0	3
PIEZO1	PIEZO1	5.12	5.12	0.00	0.00	4.01	6.20	0.84	3	2	1	3
ZBED5-AS1	ZBED5-AS1	3.09	3.09	0.00	0.00	1.24	4.79	1.63	3	3	0	3
CMTM6	CMTM6	5.76	5.76	-0.00	0.00	4.89	6.69	0.78	3	3	0	3
ZNF24	ZNF24	4.04	4.04	-0.00	0.00	3.26	4.74	0.64	3	3	0	3
RAP1B	RAP1B	3.19	3.19	0.00	0.00	2.40	3.98	0.70	3	3	0	3
NUAK2	NUAK2	3.07	3.07	-0.00	0.00	2.42	3.91	0.58	3	1	2	3
FAM81A	FAM81A	-4.21	-4.21	-0.00	0.00	-7.13	0.00	2.13	3	3	0	3
AP2M1	AP2M1	6.93	6.93	-0.00	0.00	6.22	7.58	0.60	3	3	0	3
PLAGL1	PLAGL1	-0.47	-0.47	0.00	0.00	-2.10	1.02	1.30	3	3	0	3
EXPH5	EXPH5	0.53	0.53	-0.00	0.00	-0.99	2.13	1.39	3	3	0	3
MMGT1	MMGT1	2.83	2.83	-0.00	0.00	2.08	3.46	0.56	3	2	2	2
ZFP62	ZFP62	1.95	1.95	0.00	0.00	1.16	2.60	0.62	3	3	1	2
AQP7	AQP7	-1.22	-1.22	0.00	0.00	-4.20	0.97	2.10	3	3	0	3
UBN1	UBN1	3.99	3.99	0.00	0.00	3.14	4.86	0.79	3	3	0	3
TFAP2C	TFAP2C	4.15	4.15	-0.00	0.00	2.96	5.15	1.00	3	3	0	3
SMIM14	SMIM14	3.24	3.24	-0.00	0.00	2.10	4.12	0.85	3	3	1	2
ZNF575	ZNF575	-2.27	-2.27	-0.00	0.00	-3.04	0.00	0.56	3	2	2	2
CDK16	CDK16	4.12	4.12	-0.00	0.00	3.26	4.92	0.77	3	3	0	3
SLF2	SLF2	2.01	2.01	0.00	0.00	0.81	2.99	0.96	3	3	1	2
KAT8	KAT8	3.31	3.31	0.00	0.00	2.33	4.35	0.88	3	3	0	3
MED13L	MED13L	3.73	3.73	0.00	0.00	3.01	4.31	0.52	3	2	3	1
HOTAIR	HOTAIR	0.52	0.52	0.00	0.00	-2.01	2.66	2.09	3	3	0	3
DNAJC2	DNAJC2	3.38	3.38	-0.00	0.00	2.54	4.11	0.65	3	3	1	2
LOC100652768	LOC100652768	0.90	0.90	0.00	0.00	-0.27	2.04	1.04	3	3	0	3
TAF4	TAF4	1.70	1.70	-0.00	0.00	1.17	2.42	0.53	3	1	2	3
NDEL1	NDEL1	5.38	5.38	-0.00	0.00	4.72	6.13	0.61	3	2	1	3
NAAA	NAAA	1.23	1.23	0.00	0.00	-0.13	2.47	1.17	3	3	0	3
ECI2	ECI2	1.70	1.70	-0.00	0.00	0.91	2.29	0.54	3	1	4	1
LINC01376	LINC01376	-2.26	-2.26	-0.00	0.00	-6.31	1.05	3.18	3	3	0	3
PNN	PNN	4.60	4.60	0.00	0.00	3.74	5.26	0.65	3	3	1	2
RTL6	RTL6	2.91	2.91	-0.00	0.00	2.25	3.47	0.52	3	1	3	2
TMEM129	TMEM129	3.34	3.34	-0.00	0.00	2.37	4.35	0.83	3	3	0	3
CYP2D7	CYP2D7	-1.38	-1.38	-0.00	0.00	-2.38	0.00	0.78	3	3	1	2
LOC101928617	LOC101928617	-0.88	-0.88	-0.00	0.00	-3.58	2.02	2.56	3	3	0	3
LINC01006	LINC01006	-0.93	-0.93	-0.00	0.00	-1.65	0.00	0.59	3	3	1	2
RNF122	RNF122	-0.58	-0.58	-0.00	0.00	-1.61	0.55	0.86	3	3	0	3
KHSRP	KHSRP	4.75	4.75	0.00	0.00	4.02	5.42	0.61	3	3	1	2
GCDH	GCDH	1.24	1.24	-0.00	0.00	0.49	2.18	0.63	3	2	1	3
C2orf76	C2orf76	1.88	1.88	-0.00	0.00	0.99	2.73	0.71	3	2	2	2
ARAP2	ARAP2	3.84	3.84	-0.00	0.00	3.09	4.40	0.52	3	2	3	1
RPP30	RPP30	1.77	1.77	0.00	0.00	0.86	2.63	0.81	3	3	0	3
CLDN7	CLDN7	7.05	7.05	-0.00	0.00	4.89	8.62	1.50	3	3	0	3
OSR2	OSR2	1.68	1.68	0.00	0.00	-0.43	3.54	1.80	3	3	0	3
GOLT1A	GOLT1A	-1.05	-1.05	0.00	0.00	-3.00	1.35	1.68	3	3	0	3
LMNTD2	LMNTD2	0.46	0.46	0.00	0.00	-1.49	2.51	1.78	3	3	0	3
KRT14	KRT14	10.26	10.26	-0.00	0.00	7.96	12.76	2.02	3	3	0	3
SECISBP2L	SECISBP2L	4.18	4.18	-0.00	0.00	3.33	4.98	0.71	3	3	0	3
CEACAM7	CEACAM7	-1.94	-1.94	-0.00	0.00	-5.13	1.19	2.65	3	3	0	3
DUSP2	DUSP2	0.08	0.08	-0.00	0.00	-1.79	1.70	1.32	3	3	0	3
PEX6	PEX6	3.75	3.75	0.00	0.00	3.07	4.32	0.56	3	3	1	2
DDB2	DDB2	3.83	3.83	0.00	0.00	2.57	5.09	1.06	3	3	0	3
OTUB2	OTUB2	3.35	3.35	0.00	0.00	2.24	4.65	0.93	3	2	1	3
OLFML2A	OLFML2A	2.01	2.01	0.00	0.00	1.14	2.82	0.68	3	2	2	2
LCE2D	LCE2D	3.11	3.11	0.00	0.00	-3.17	8.92	5.39	3	3	0	3
SCAMP4	SCAMP4	4.82	4.82	-0.00	0.00	3.52	5.91	1.03	3	3	0	3
SPATA17	SPATA17	-4.32	-4.32	0.00	0.00	-6.21	0.00	1.51	3	3	0	3
ZNF425	ZNF425	2.49	2.49	0.00	0.00	1.62	3.39	0.78	3	3	0	3
SENP3-EIF4A1	SENP3-EIF4A1	-1.05	-1.05	0.00	0.00	-2.35	0.17	1.01	3	3	1	2
SNTB2	SNTB2	1.66	1.66	-0.00	0.00	0.76	2.43	0.63	3	2	3	1
ARVCF	ARVCF	1.42	1.42	-0.00	0.00	0.08	2.78	1.23	3	3	0	3
TMED5	TMED5	3.70	3.70	0.00	0.00	2.94	4.60	0.76	3	3	0	3
TOLLIP-AS1	TOLLIP-AS1	-2.26	-2.26	-0.00	0.00	-4.37	0.03	1.74	3	3	0	3
NAXD	NAXD	3.86	3.86	-0.00	0.00	2.95	4.73	0.78	3	3	0	3
LINC02159	LINC02159	-1.03	-1.03	-0.00	0.00	-3.84	1.51	2.36	3	3	0	3
CYBRD1	CYBRD1	2.01	2.01	0.00	0.00	-1.22	4.80	2.62	3	3	0	3
C6orf223	C6orf223	-2.33	-2.33	-0.00	0.00	-3.71	0.00	1.30	3	3	0	3
LOC101926889	LOC101926889	-3.74	-3.74	0.00	0.00	-6.89	0.00	2.60	3	3	0	3
KDM6A	KDM6A	2.97	2.97	0.00	0.00	2.06	3.85	0.72	3	3	0	3
ADAP2	ADAP2	1.39	1.39	-0.00	0.00	-0.74	3.42	1.96	3	3	0	3
